(D20.12,I5,F5.1)
  0.245227500000D+07 4514  1.0
(I5,4F10.5)
53366   0.15628   0.24566  32.00000 -32.50313    04-12-27
53367   0.15465   0.24405  32.00000 -32.50300    04-12-28
53368   0.15274   0.24251  32.00000 -32.50296    04-12-29
53369   0.15103   0.24095  32.00000 -32.50298    04-12-30
53370   0.14999   0.23945  32.00000 -32.50319    04-12-31
53371   0.14911   0.23819  32.00000 -32.50365    05-01-01
53372   0.14869   0.23705  32.00000 -32.50429    05-01-02
53373   0.14864   0.23599  32.00000 -32.50502    05-01-03
53374   0.14823   0.23486  32.00000 -32.50585    05-01-04
53375   0.14796   0.23354  32.00000 -32.50674    05-01-05
53376   0.14680   0.23192  32.00000 -32.50740    05-01-06
53377   0.14509   0.22993  32.00000 -32.50787    05-01-07
53378   0.14342   0.22827  32.00000 -32.50818    05-01-08
53379   0.14182   0.22700  32.00000 -32.50831    05-01-09
53380   0.13977   0.22584  32.00000 -32.50858    05-01-10
53381   0.13739   0.22464  32.00000 -32.50879    05-01-11
53382   0.13518   0.22337  32.00000 -32.50933    05-01-12
53383   0.13356   0.22221  32.00000 -32.51020    05-01-13
53384   0.13184   0.22116  32.00000 -32.51129    05-01-14
53385   0.13004   0.21998  32.00000 -32.51245    05-01-15
53386   0.12859   0.21874  32.00000 -32.51370    05-01-16
53387   0.12727   0.21755  32.00000 -32.51473    05-01-17
53388   0.12580   0.21657  32.00000 -32.51568    05-01-18
53389   0.12412   0.21595  32.00000 -32.51642    05-01-19
53390   0.12159   0.21532  32.00000 -32.51690    05-01-20
53391   0.11926   0.21429  32.00000 -32.51723    05-01-21
53392   0.11703   0.21342  32.00000 -32.51742    05-01-22
53393   0.11466   0.21261  32.00000 -32.51751    05-01-23
53394   0.11231   0.21169  32.00000 -32.51754    05-01-24
53395   0.11002   0.21076  32.00000 -32.51758    05-01-25
53396   0.10761   0.20992  32.00000 -32.51773    05-01-26
53397   0.10541   0.20937  32.00000 -32.51799    05-01-27
53398   0.10303   0.20908  32.00000 -32.51844    05-01-28
53399   0.10057   0.20909  32.00000 -32.51907    05-01-29
53400   0.09755   0.20890  32.00000 -32.51968    05-01-30
53401   0.09463   0.20871  32.00000 -32.52037    05-01-31
53402   0.09195   0.20871  32.00000 -32.52119    05-02-01
53403   0.08921   0.20797  32.00000 -32.52190    05-02-02
53404   0.08652   0.20706  32.00000 -32.52243    05-02-03
53405   0.08366   0.20632  32.00000 -32.52275    05-02-04
53406   0.08150   0.20604  32.00000 -32.52298    05-02-05
53407   0.07884   0.20603  32.00000 -32.52312    05-02-06
53408   0.07602   0.20599  32.00000 -32.52371    05-02-07
53409   0.07310   0.20572  32.00000 -32.52407    05-02-08
53410   0.06986   0.20505  32.00000 -32.52490    05-02-09
53411   0.06680   0.20454  32.00000 -32.52604    05-02-10
53412   0.06408   0.20378  32.00000 -32.52746    05-02-11
53413   0.06155   0.20340  32.00000 -32.52902    05-02-12
53414   0.05927   0.20329  32.00000 -32.53058    05-02-13
53415   0.05716   0.20338  32.00000 -32.53188    05-02-14
53416   0.05467   0.20354  32.00000 -32.53298    05-02-15
53417   0.05173   0.20335  32.00000 -32.53375    05-02-16
53418   0.04851   0.20317  32.00000 -32.53429    05-02-17
53419   0.04536   0.20331  32.00000 -32.53470    05-02-18
53420   0.04265   0.20394  32.00000 -32.53512    05-02-19
53421   0.04011   0.20472  32.00000 -32.53569    05-02-20
53422   0.03772   0.20544  32.00000 -32.53630    05-02-21
53423   0.03547   0.20602  32.00000 -32.53711    05-02-22
53424   0.03330   0.20630  32.00000 -32.53809    05-02-23
53425   0.03153   0.20642  32.00000 -32.53929    05-02-24
53426   0.03017   0.20680  32.00000 -32.54071    05-02-25
53427   0.02919   0.20772  32.00000 -32.54230    05-02-26
53428   0.02768   0.20881  32.00000 -32.54407    05-02-27
53429   0.02585   0.21003  32.00000 -32.54571    05-02-28
53430   0.02409   0.21151  32.00000 -32.54734    05-03-01
53431   0.02181   0.21305  32.00000 -32.54883    05-03-02
53432   0.01937   0.21431  32.00000 -32.55010    05-03-03
53433   0.01702   0.21510  32.00000 -32.55122    05-03-04
53434   0.01510   0.21602  32.00000 -32.55221    05-03-05
53435   0.01276   0.21671  32.00000 -32.55322    05-03-06
53436   0.01059   0.21726  32.00000 -32.55402    05-03-07
53437   0.00876   0.21797  32.00000 -32.55522    05-03-08
53438   0.00677   0.21882  32.00000 -32.55651    05-03-09
53439   0.00461   0.21966  32.00000 -32.55789    05-03-10
53440   0.00218   0.22057  32.00000 -32.55938    05-03-11
53441   0.00033   0.22141  32.00000 -32.56090    05-03-12
53442  -0.00140   0.22214  32.00000 -32.56230    05-03-13
53443  -0.00265   0.22273  32.00000 -32.56338    05-03-14
53444  -0.00377   0.22337  32.00000 -32.56415    05-03-15
53445  -0.00553   0.22357  32.00000 -32.56458    05-03-16
53446  -0.00694   0.22378  32.00000 -32.56476    05-03-17
53447  -0.00807   0.22420  32.00000 -32.56481    05-03-18
53448  -0.00900   0.22496  32.00000 -32.56484    05-03-19
53449  -0.00984   0.22596  32.00000 -32.56497    05-03-20
53450  -0.01076   0.22704  32.00000 -32.56509    05-03-21
53451  -0.01179   0.22842  32.00000 -32.56544    05-03-22
53452  -0.01337   0.23029  32.00000 -32.56602    05-03-23
53453  -0.01532   0.23192  32.00000 -32.56688    05-03-24
53454  -0.01665   0.23323  32.00000 -32.56793    05-03-25
53455  -0.01783   0.23468  32.00000 -32.56910    05-03-26
53456  -0.01926   0.23637  32.00000 -32.57028    05-03-27
53457  -0.02088   0.23802  32.00000 -32.57138    05-03-28
53458  -0.02253   0.23941  32.00000 -32.57232    05-03-29
53459  -0.02478   0.24038  32.00000 -32.57299    05-03-30
53460  -0.02695   0.24147  32.00000 -32.57336    05-03-31
53461  -0.02893   0.24271  32.00000 -32.57353    05-04-01
53462  -0.03077   0.24408  32.00000 -32.57360    05-04-02
53463  -0.03235   0.24509  32.00000 -32.57384    05-04-03
53464  -0.03352   0.24576  32.00000 -32.57432    05-04-04
53465  -0.03434   0.24618  32.00000 -32.57508    05-04-05
53466  -0.03506   0.24674  32.00000 -32.57605    05-04-06
53467  -0.03551   0.24820  32.00000 -32.57723    05-04-07
53468  -0.03665   0.25030  32.00000 -32.57852    05-04-08
53469  -0.03850   0.25239  32.00000 -32.57976    05-04-09
53470  -0.04063   0.25405  32.00000 -32.58085    05-04-10
53471  -0.04256   0.25546  32.00000 -32.58162    05-04-11
53472  -0.04408   0.25695  32.00000 -32.58207    05-04-12
53473  -0.04541   0.25873  32.00000 -32.58234    05-04-13
53474  -0.04614   0.26055  32.00000 -32.58259    05-04-14
53475  -0.04677   0.26250  32.00000 -32.58284    05-04-15
53476  -0.04785   0.26488  32.00000 -32.58317    05-04-16
53477  -0.04937   0.26733  32.00000 -32.58367    05-04-17
53478  -0.05097   0.26962  32.00000 -32.58432    05-04-18
53479  -0.05240   0.27189  32.00000 -32.58515    05-04-19
53480  -0.05385   0.27422  32.00000 -32.58617    05-04-20
53481  -0.05496   0.27645  32.00000 -32.58739    05-04-21
53482  -0.05580   0.27870  32.00000 -32.58877    05-04-22
53483  -0.05682   0.28102  32.00000 -32.59016    05-04-23
53484  -0.05774   0.28329  32.00000 -32.59166    05-04-24
53485  -0.05841   0.28527  32.00000 -32.59288    05-04-25
53486  -0.05880   0.28700  32.00000 -32.59404    05-04-26
53487  -0.05885   0.28868  32.00000 -32.59490    05-04-27
53488  -0.05848   0.29053  32.00000 -32.59552    05-04-28
53489  -0.05783   0.29251  32.00000 -32.59595    05-04-29
53490  -0.05730   0.29491  32.00000 -32.59650    05-04-30
53491  -0.05727   0.29761  32.00000 -32.59713    05-05-01
53492  -0.05791   0.30009  32.00000 -32.59800    05-05-02
53493  -0.05904   0.30216  32.00000 -32.59911    05-05-03
53494  -0.06003   0.30409  32.00000 -32.60043    05-05-04
53495  -0.06063   0.30598  32.00000 -32.60185    05-05-05
53496  -0.06081   0.30783  32.00000 -32.60320    05-05-06
53497  -0.06078   0.30976  32.00000 -32.60440    05-05-07
53498  -0.06066   0.31156  32.00000 -32.60541    05-05-08
53499  -0.06072   0.31317  32.00000 -32.60621    05-05-09
53500  -0.06077   0.31476  32.00000 -32.60679    05-05-10
53501  -0.06137   0.31622  32.00000 -32.60719    05-05-11
53502  -0.06208   0.31760  32.00000 -32.60746    05-05-12
53503  -0.06304   0.31898  32.00000 -32.60768    05-05-13
53504  -0.06451   0.32034  32.00000 -32.60791    05-05-14
53505  -0.06578   0.32186  32.00000 -32.60829    05-05-15
53506  -0.06675   0.32355  32.00000 -32.60885    05-05-16
53507  -0.06747   0.32511  32.00000 -32.60957    05-05-17
53508  -0.06832   0.32649  32.00000 -32.61041    05-05-18
53509  -0.06926   0.32785  32.00000 -32.61136    05-05-19
53510  -0.07003   0.32928  32.00000 -32.61239    05-05-20
53511  -0.07063   0.33073  32.00000 -32.61336    05-05-21
53512  -0.07101   0.33233  32.00000 -32.61422    05-05-22
53513  -0.07126   0.33401  32.00000 -32.61486    05-05-23
53514  -0.07141   0.33566  32.00000 -32.61514    05-05-24
53515  -0.07132   0.33740  32.00000 -32.61512    05-05-25
53516  -0.07042   0.33936  32.00000 -32.61488    05-05-26
53517  -0.06902   0.34161  32.00000 -32.61457    05-05-27
53518  -0.06806   0.34376  32.00000 -32.61439    05-05-28
53519  -0.06716   0.34588  32.00000 -32.61450    05-05-29
53520  -0.06601   0.34799  32.00000 -32.61486    05-05-30
53521  -0.06457   0.34977  32.00000 -32.61541    05-05-31
53522  -0.06293   0.35113  32.00000 -32.61610    05-06-01
53523  -0.06159   0.35270  32.00000 -32.61682    05-06-02
53524  -0.06045   0.35457  32.00000 -32.61737    05-06-03
53525  -0.05998   0.35652  32.00000 -32.61767    05-06-04
53526  -0.05958   0.35830  32.00000 -32.61778    05-06-05
53527  -0.05914   0.35985  32.00000 -32.61767    05-06-06
53528  -0.05856   0.36121  32.00000 -32.61731    05-06-07
53529  -0.05821   0.36238  32.00000 -32.61684    05-06-08
53530  -0.05763   0.36345  32.00000 -32.61626    05-06-09
53531  -0.05669   0.36489  32.00000 -32.61575    05-06-10
53532  -0.05553   0.36690  32.00000 -32.61534    05-06-11
53533  -0.05441   0.36900  32.00000 -32.61508    05-06-12
53534  -0.05333   0.37113  32.00000 -32.61491    05-06-13
53535  -0.05253   0.37321  32.00000 -32.61491    05-06-14
53536  -0.05205   0.37497  32.00000 -32.61507    05-06-15
53537  -0.05143   0.37647  32.00000 -32.61538    05-06-16
53538  -0.05056   0.37799  32.00000 -32.61578    05-06-17
53539  -0.04953   0.37953  32.00000 -32.61613    05-06-18
53540  -0.04834   0.38115  32.00000 -32.61633    05-06-19
53541  -0.04718   0.38280  32.00000 -32.61627    05-06-20
53542  -0.04624   0.38441  32.00000 -32.61595    05-06-21
53543  -0.04576   0.38603  32.00000 -32.61545    05-06-22
53544  -0.04513   0.38731  32.00000 -32.61497    05-06-23
53545  -0.04448   0.38838  32.00000 -32.61459    05-06-24
53546  -0.04379   0.38963  32.00000 -32.61440    05-06-25
53547  -0.04284   0.39079  32.00000 -32.61454    05-06-26
53548  -0.04160   0.39199  32.00000 -32.61482    05-06-27
53549  -0.04042   0.39348  32.00000 -32.61514    05-06-28
53550  -0.03993   0.39489  32.00000 -32.61538    05-06-29
53551  -0.03991   0.39613  32.00000 -32.61552    05-06-30
53552  -0.04003   0.39698  32.00000 -32.61546    05-07-01
53553  -0.03941   0.39799  32.00000 -32.61510    05-07-02
53554  -0.03851   0.39897  32.00000 -32.61447    05-07-03
53555  -0.03751   0.39999  32.00000 -32.61356    05-07-04
53556  -0.03620   0.40132  32.00000 -32.61252    05-07-05
53557  -0.03444   0.40288  32.00000 -32.61145    05-07-06
53558  -0.03279   0.40464  32.00000 -32.61047    05-07-07
53559  -0.03132   0.40619  32.00000 -32.60961    05-07-08
53560  -0.02990   0.40744  32.00000 -32.60892    05-07-09
53561  -0.02862   0.40823  32.00000 -32.60832    05-07-10
53562  -0.02764   0.40884  32.00000 -32.60802    05-07-11
53563  -0.02662   0.40948  32.00000 -32.60784    05-07-12
53564  -0.02562   0.41031  32.00000 -32.60773    05-07-13
53565  -0.02440   0.41143  32.00000 -32.60775    05-07-14
53566  -0.02305   0.41273  32.00000 -32.60768    05-07-15
53567  -0.02170   0.41378  32.00000 -32.60746    05-07-16
53568  -0.02051   0.41447  32.00000 -32.60714    05-07-17
53569  -0.01973   0.41497  32.00000 -32.60650    05-07-18
53570  -0.01915   0.41530  32.00000 -32.60570    05-07-19
53571  -0.01836   0.41544  32.00000 -32.60484    05-07-20
53572  -0.01696   0.41571  32.00000 -32.60404    05-07-21
53573  -0.01545   0.41637  32.00000 -32.60341    05-07-22
53574  -0.01401   0.41718  32.00000 -32.60315    05-07-23
53575  -0.01298   0.41802  32.00000 -32.60325    05-07-24
53576  -0.01211   0.41875  32.00000 -32.60363    05-07-25
53577  -0.01128   0.41927  32.00000 -32.60414    05-07-26
53578  -0.01032   0.41974  32.00000 -32.60456    05-07-27
53579  -0.00934   0.42012  32.00000 -32.60483    05-07-28
53580  -0.00818   0.42032  32.00000 -32.60487    05-07-29
53581  -0.00644   0.42055  32.00000 -32.60469    05-07-30
53582  -0.00455   0.42093  32.00000 -32.60423    05-07-31
53583  -0.00289   0.42133  32.00000 -32.60364    05-08-01
53584  -0.00121   0.42159  32.00000 -32.60302    05-08-02
53585   0.00080   0.42180  32.00000 -32.60238    05-08-03
53586   0.00296   0.42205  32.00000 -32.60177    05-08-04
53587   0.00484   0.42222  32.00000 -32.60126    05-08-05
53588   0.00665   0.42264  32.00000 -32.60096    05-08-06
53589   0.00870   0.42306  32.00000 -32.60089    05-08-07
53590   0.01110   0.42356  32.00000 -32.60105    05-08-08
53591   0.01382   0.42442  32.00000 -32.60139    05-08-09
53592   0.01626   0.42539  32.00000 -32.60184    05-08-10
53593   0.01830   0.42644  32.00000 -32.60225    05-08-11
53594   0.02003   0.42731  32.00000 -32.60255    05-08-12
53595   0.02159   0.42794  32.00000 -32.60266    05-08-13
53596   0.02282   0.42852  32.00000 -32.60253    05-08-14
53597   0.02387   0.42904  32.00000 -32.60220    05-08-15
53598   0.02489   0.42940  32.00000 -32.60176    05-08-16
53599   0.02605   0.42952  32.00000 -32.60135    05-08-17
53600   0.02721   0.42942  32.00000 -32.60101    05-08-18
53601   0.02845   0.42917  32.00000 -32.60090    05-08-19
53602   0.02986   0.42906  32.00000 -32.60115    05-08-20
53603   0.03133   0.42911  32.00000 -32.60173    05-08-21
53604   0.03274   0.42903  32.00000 -32.60245    05-08-22
53605   0.03426   0.42869  32.00000 -32.60308    05-08-23
53606   0.03562   0.42860  32.00000 -32.60350    05-08-24
53607   0.03700   0.42848  32.00000 -32.60366    05-08-25
53608   0.03826   0.42807  32.00000 -32.60352    05-08-26
53609   0.03945   0.42711  32.00000 -32.60307    05-08-27
53610   0.04059   0.42620  32.00000 -32.60240    05-08-28
53611   0.04146   0.42570  32.00000 -32.60157    05-08-29
53612   0.04194   0.42541  32.00000 -32.60066    05-08-30
53613   0.04193   0.42513  32.00000 -32.59981    05-08-31
53614   0.04201   0.42523  32.00000 -32.59913    05-09-01
53615   0.04211   0.42554  32.00000 -32.59866    05-09-02
53616   0.04233   0.42542  32.00000 -32.59849    05-09-03
53617   0.04281   0.42488  32.00000 -32.59865    05-09-04
53618   0.04361   0.42424  32.00000 -32.59885    05-09-05
53619   0.04469   0.42374  32.00000 -32.59921    05-09-06
53620   0.04601   0.42341  32.00000 -32.59967    05-09-07
53621   0.04725   0.42302  32.00000 -32.60014    05-09-08
53622   0.04851   0.42301  32.00000 -32.60052    05-09-09
53623   0.04942   0.42317  32.00000 -32.60073    05-09-10
53624   0.05010   0.42330  32.00000 -32.60073    05-09-11
53625   0.05047   0.42319  32.00000 -32.60057    05-09-12
53626   0.05040   0.42256  32.00000 -32.60040    05-09-13
53627   0.05016   0.42157  32.00000 -32.60037    05-09-14
53628   0.05019   0.42117  32.00000 -32.60061    05-09-15
53629   0.05092   0.42127  32.00000 -32.60115    05-09-16
53630   0.05191   0.42157  32.00000 -32.60208    05-09-17
53631   0.05255   0.42194  32.00000 -32.60329    05-09-18
53632   0.05266   0.42180  32.00000 -32.60458    05-09-19
53633   0.05266   0.42113  32.00000 -32.60578    05-09-20
53634   0.05311   0.42030  32.00000 -32.60675    05-09-21
53635   0.05365   0.41948  32.00000 -32.60740    05-09-22
53636   0.05439   0.41896  32.00000 -32.60772    05-09-23
53637   0.05536   0.41837  32.00000 -32.60777    05-09-24
53638   0.05625   0.41779  32.00000 -32.60771    05-09-25
53639   0.05679   0.41743  32.00000 -32.60748    05-09-26
53640   0.05712   0.41705  32.00000 -32.60730    05-09-27
53641   0.05784   0.41688  32.00000 -32.60722    05-09-28
53642   0.05856   0.41705  32.00000 -32.60730    05-09-29
53643   0.05877   0.41714  32.00000 -32.60760    05-09-30
53644   0.05872   0.41722  32.00000 -32.60805    05-10-01
53645   0.05864   0.41701  32.00000 -32.60868    05-10-02
53646   0.05899   0.41645  32.00000 -32.60943    05-10-03
53647   0.05991   0.41570  32.00000 -32.61020    05-10-04
53648   0.06090   0.41540  32.00000 -32.61086    05-10-05
53649   0.06215   0.41543  32.00000 -32.61132    05-10-06
53650   0.06326   0.41578  32.00000 -32.61169    05-10-07
53651   0.06399   0.41577  32.00000 -32.61199    05-10-08
53652   0.06452   0.41524  32.00000 -32.61203    05-10-09
53653   0.06498   0.41447  32.00000 -32.61203    05-10-10
53654   0.06514   0.41356  32.00000 -32.61206    05-10-11
53655   0.06531   0.41293  32.00000 -32.61222    05-10-12
53656   0.06573   0.41221  32.00000 -32.61266    05-10-13
53657   0.06628   0.41121  32.00000 -32.61337    05-10-14
53658   0.06698   0.40996  32.00000 -32.61438    05-10-15
53659   0.06796   0.40882  32.00000 -32.61557    05-10-16
53660   0.06922   0.40821  32.00000 -32.61670    05-10-17
53661   0.07052   0.40795  32.00000 -32.61774    05-10-18
53662   0.07090   0.40775  32.00000 -32.61857    05-10-19
53663   0.07100   0.40742  32.00000 -32.61916    05-10-20
53664   0.07101   0.40706  32.00000 -32.61952    05-10-21
53665   0.07101   0.40647  32.00000 -32.61973    05-10-22
53666   0.07094   0.40580  32.00000 -32.61987    05-10-23
53667   0.07090   0.40518  32.00000 -32.62002    05-10-24
53668   0.07089   0.40460  32.00000 -32.62024    05-10-25
53669   0.07057   0.40386  32.00000 -32.62054    05-10-26
53670   0.07012   0.40300  32.00000 -32.62098    05-10-27
53671   0.06983   0.40225  32.00000 -32.62164    05-10-28
53672   0.06952   0.40160  32.00000 -32.62248    05-10-29
53673   0.06946   0.40067  32.00000 -32.62348    05-10-30
53674   0.07014   0.39973  32.00000 -32.62457    05-10-31
53675   0.07115   0.39895  32.00000 -32.62565    05-11-01
53676   0.07229   0.39841  32.00000 -32.62658    05-11-02
53677   0.07290   0.39776  32.00000 -32.62731    05-11-03
53678   0.07307   0.39724  32.00000 -32.62780    05-11-04
53679   0.07307   0.39660  32.00000 -32.62810    05-11-05
53680   0.07292   0.39609  32.00000 -32.62828    05-11-06
53681   0.07268   0.39559  32.00000 -32.62844    05-11-07
53682   0.07256   0.39538  32.00000 -32.62873    05-11-08
53683   0.07245   0.39501  32.00000 -32.62931    05-11-09
53684   0.07222   0.39468  32.00000 -32.63026    05-11-10
53685   0.07153   0.39394  32.00000 -32.63155    05-11-11
53686   0.07083   0.39348  32.00000 -32.63300    05-11-12
53687   0.07001   0.39317  32.00000 -32.63445    05-11-13
53688   0.06926   0.39279  32.00000 -32.63579    05-11-14
53689   0.06914   0.39223  32.00000 -32.63690    05-11-15
53690   0.06950   0.39213  32.00000 -32.63774    05-11-16
53691   0.06976   0.39276  32.00000 -32.63827    05-11-17
53692   0.06922   0.39288  32.00000 -32.63860    05-11-18
53693   0.06886   0.39243  32.00000 -32.63877    05-11-19
53694   0.06801   0.39211  32.00000 -32.63900    05-11-20
53695   0.06687   0.39163  32.00000 -32.63934    05-11-21
53696   0.06592   0.39071  32.00000 -32.63981    05-11-22
53697   0.06521   0.38934  32.00000 -32.64041    05-11-23
53698   0.06535   0.38854  32.00000 -32.64116    05-11-24
53699   0.06611   0.38817  32.00000 -32.64203    05-11-25
53700   0.06696   0.38823  32.00000 -32.64301    05-11-26
53701   0.06770   0.38822  32.00000 -32.64406    05-11-27
53702   0.06839   0.38819  32.00000 -32.64507    05-11-28
53703   0.06881   0.38849  32.00000 -32.64596    05-11-29
53704   0.06909   0.38908  32.00000 -32.64664    05-11-30
53705   0.06892   0.38947  32.00000 -32.64710    05-12-01
53706   0.06847   0.38990  32.00000 -32.64735    05-12-02
53707   0.06776   0.39027  32.00000 -32.64750    05-12-03
53708   0.06698   0.39066  32.00000 -32.64761    05-12-04
53709   0.06636   0.39096  32.00000 -32.64775    05-12-05
53710   0.06621   0.39118  32.00000 -32.64802    05-12-06
53711   0.06610   0.39114  32.00000 -32.64855    05-12-07
53712   0.06616   0.39105  32.00000 -32.64932    05-12-08
53713   0.06595   0.39057  32.00000 -32.65027    05-12-09
53714   0.06530   0.38999  32.00000 -32.65124    05-12-10
53715   0.06428   0.38922  32.00000 -32.65212    05-12-11
53716   0.06343   0.38846  32.00000 -32.65287    05-12-12
53717   0.06317   0.38802  32.00000 -32.65346    05-12-13
53718   0.06341   0.38774  32.00000 -32.65382    05-12-14
53719   0.06418   0.38789  32.00000 -32.65396    05-12-15
53720   0.06468   0.38832  32.00000 -32.65401    05-12-16
53721   0.06499   0.38892  32.00000 -32.65404    05-12-17
53722   0.06508   0.38937  32.00000 -32.65412    05-12-18
53723   0.06473   0.38953  32.00000 -32.65431    05-12-19
53724   0.06397   0.38950  32.00000 -32.65468    05-12-20
53725   0.06278   0.38873  32.00000 -32.65521    05-12-21
53726   0.06226   0.38806  32.00000 -32.65598    05-12-22
53727   0.06192   0.38770  32.00000 -32.65682    05-12-23
53728   0.06129   0.38740  32.00000 -32.65773    05-12-24
53729   0.06056   0.38732  32.00000 -32.65866    05-12-25
53730   0.05946   0.38737  32.00000 -32.65953    05-12-26
53731   0.05815   0.38723  32.00000 -32.66028    05-12-27
53732   0.05695   0.38661  32.00000 -32.66082    05-12-28
53733   0.05591   0.38583  32.00000 -32.66110    05-12-29
53734   0.05481   0.38509  32.00000 -32.66115    05-12-30
53735   0.05372   0.38422  32.00000 -32.66112    05-12-31
53736   0.05265   0.38368  33.00000 -32.66117    06-01-01
53737   0.05171   0.38332  33.00000 -32.66141    06-01-02
53738   0.05088   0.38306  33.00000 -32.66189    06-01-03
53739   0.05017   0.38276  33.00000 -32.66260    06-01-04
53740   0.04958   0.38245  33.00000 -32.66348    06-01-05
53741   0.04940   0.38213  33.00000 -32.66442    06-01-06
53742   0.04950   0.38199  33.00000 -32.66532    06-01-07
53743   0.04945   0.38189  33.00000 -32.66605    06-01-08
53744   0.04941   0.38167  33.00000 -32.66652    06-01-09
53745   0.04956   0.38152  33.00000 -32.66672    06-01-10
53746   0.04917   0.38144  33.00000 -32.66669    06-01-11
53747   0.04868   0.38113  33.00000 -32.66649    06-01-12
53748   0.04850   0.38082  33.00000 -32.66623    06-01-13
53749   0.04862   0.38045  33.00000 -32.66599    06-01-14
53750   0.04915   0.38018  33.00000 -32.66589    06-01-15
53751   0.04988   0.38011  33.00000 -32.66590    06-01-16
53752   0.05035   0.38038  33.00000 -32.66605    06-01-17
53753   0.05054   0.38072  33.00000 -32.66636    06-01-18
53754   0.05063   0.38102  33.00000 -32.66690    06-01-19
53755   0.05047   0.38132  33.00000 -32.66747    06-01-20
53756   0.05019   0.38153  33.00000 -32.66814    06-01-21
53757   0.05012   0.38156  33.00000 -32.66882    06-01-22
53758   0.05018   0.38106  33.00000 -32.66946    06-01-23
53759   0.05033   0.38065  33.00000 -32.67002    06-01-24
53760   0.05012   0.38066  33.00000 -32.67049    06-01-25
53761   0.05014   0.38078  33.00000 -32.67090    06-01-26
53762   0.05025   0.38102  33.00000 -32.67129    06-01-27
53763   0.05065   0.38132  33.00000 -32.67172    06-01-28
53764   0.05108   0.38170  33.00000 -32.67228    06-01-29
53765   0.05141   0.38205  33.00000 -32.67312    06-01-30
53766   0.05156   0.38260  33.00000 -32.67428    06-01-31
53767   0.05132   0.38336  33.00000 -32.67572    06-02-01
53768   0.05072   0.38403  33.00000 -32.67727    06-02-02
53769   0.05023   0.38469  33.00000 -32.67883    06-02-03
53770   0.05005   0.38486  33.00000 -32.68025    06-02-04
53771   0.05032   0.38488  33.00000 -32.68136    06-02-05
53772   0.05084   0.38478  33.00000 -32.68218    06-02-06
53773   0.05114   0.38482  33.00000 -32.68278    06-02-07
53774   0.05150   0.38464  33.00000 -32.68322    06-02-08
53775   0.05259   0.38454  33.00000 -32.68357    06-02-09
53776   0.05382   0.38478  33.00000 -32.68393    06-02-10
53777   0.05502   0.38487  33.00000 -32.68440    06-02-11
53778   0.05629   0.38475  33.00000 -32.68498    06-02-12
53779   0.05729   0.38443  33.00000 -32.68577    06-02-13
53780   0.05810   0.38416  33.00000 -32.68666    06-02-14
53781   0.05898   0.38394  33.00000 -32.68764    06-02-15
53782   0.06026   0.38392  33.00000 -32.68865    06-02-16
53783   0.06213   0.38438  33.00000 -32.68975    06-02-17
53784   0.06412   0.38488  33.00000 -32.69086    06-02-18
53785   0.06578   0.38521  33.00000 -32.69190    06-02-19
53786   0.06679   0.38512  33.00000 -32.69286    06-02-20
53787   0.06751   0.38494  33.00000 -32.69363    06-02-21
53788   0.06744   0.38453  33.00000 -32.69418    06-02-22
53789   0.06763   0.38414  33.00000 -32.69458    06-02-23
53790   0.06799   0.38377  33.00000 -32.69495    06-02-24
53791   0.06889   0.38337  33.00000 -32.69548    06-02-25
53792   0.07014   0.38304  33.00000 -32.69628    06-02-26
53793   0.07129   0.38305  33.00000 -32.69749    06-02-27
53794   0.07199   0.38324  33.00000 -32.69911    06-02-28
53795   0.07239   0.38324  33.00000 -32.70099    06-03-01
53796   0.07348   0.38339  33.00000 -32.70299    06-03-02
53797   0.07488   0.38349  33.00000 -32.70482    06-03-03
53798   0.07681   0.38336  33.00000 -32.70640    06-03-04
53799   0.07865   0.38353  33.00000 -32.70766    06-03-05
53800   0.07986   0.38372  33.00000 -32.70860    06-03-06
53801   0.08069   0.38361  33.00000 -32.70924    06-03-07
53802   0.08115   0.38307  33.00000 -32.70969    06-03-08
53803   0.08099   0.38268  33.00000 -32.71007    06-03-09
53804   0.08061   0.38257  33.00000 -32.71043    06-03-10
53805   0.08032   0.38261  33.00000 -32.71082    06-03-11
53806   0.08058   0.38250  33.00000 -32.71132    06-03-12
53807   0.08119   0.38182  33.00000 -32.71201    06-03-13
53808   0.08229   0.38102  33.00000 -32.71288    06-03-14
53809   0.08351   0.38039  33.00000 -32.71388    06-03-15
53810   0.08544   0.37978  33.00000 -32.71493    06-03-16
53811   0.08804   0.37948  33.00000 -32.71596    06-03-17
53812   0.08975   0.37918  33.00000 -32.71688    06-03-18
53813   0.09126   0.37884  33.00000 -32.71778    06-03-19
53814   0.09260   0.37844  33.00000 -32.71852    06-03-20
53815   0.09390   0.37805  33.00000 -32.71912    06-03-21
53816   0.09501   0.37801  33.00000 -32.71962    06-03-22
53817   0.09615   0.37779  33.00000 -32.72010    06-03-23
53818   0.09731   0.37742  33.00000 -32.72067    06-03-24
53819   0.09795   0.37709  33.00000 -32.72147    06-03-25
53820   0.09857   0.37694  33.00000 -32.72266    06-03-26
53821   0.09917   0.37667  33.00000 -32.72419    06-03-27
53822   0.10007   0.37628  33.00000 -32.72604    06-03-28
53823   0.10075   0.37578  33.00000 -32.72807    06-03-29
53824   0.10130   0.37526  33.00000 -32.73014    06-03-30
53825   0.10203   0.37482  33.00000 -32.73199    06-03-31
