   10   51                                                                                                                        
  .7186000000000E-09  .4515000000000E-09  .2957000000000E-09  .1980000000000E-09                                                  
  .1354000000000E-09  .9459000000000E-10  .6737000000000E-10  .4880000000000E-10                                                  
  .3589000000000E-10  .2675000000000E-10  .2017000000000E-10  .1538000000000E-10                                                  
  .1183000000000E-10  .9117000000000E-11  .5522000000000E-11  .3421000000000E-11                                                  
  .2158000000000E-11  .1382000000000E-11  .8952000000000E-12  .5863000000000E-12                                                  
  .3875000000000E-12  .2584000000000E-12  .1739000000000E-12  .1182000000000E-12                                                  
  .8123000000000E-13  .5650000000000E-13  .3987000000000E-13  .2859000000000E-13                                                  
  .2088000000000E-13  .1556000000000E-13  .1185000000000E-13  .9230000000000E-14                                                  
  .7351000000000E-14  .5982000000000E-14  .4965000000000E-14  .4195000000000E-14                                                  
  .3600000000000E-14  .3130000000000E-14  .2751000000000E-14  .2200000000000E-14                                                  
  .1785000000000E-14  .1480000000000E-14  .1250000000000E-14  .1090000000000E-14                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .9091000000000E-08                                                  
  .4157000000000E-08  .2191000000000E-08  .1283000000000E-08  .8069000000000E-09                                                  
  .5353000000000E-09  .3695000000000E-09  .2638000000000E-09  .1938000000000E-09                                                  
  .1452000000000E-09  .1105000000000E-09  .8527000000000E-10  .6657000000000E-10                                                  
  .5250000000000E-10  .4177000000000E-10  .3349000000000E-10  .2705000000000E-10                                                  
  .2202000000000E-10  .1496000000000E-10  .1036000000000E-10  .7298000000000E-11                                                  
  .5210000000000E-11  .3763000000000E-11  .2744000000000E-11  .2019000000000E-11                                                  
  .1497000000000E-11  .1117000000000E-11  .8382000000000E-12  .6324000000000E-12                                                  
  .4794000000000E-12  .3651000000000E-12  .2793000000000E-12  .2146000000000E-12                                                  
  .1656000000000E-12  .1284000000000E-12  .1000000000000E-12  .7830000000000E-13                                                  
  .6162000000000E-13  .4879000000000E-13  .3886000000000E-13  .3117000000000E-13                                                  
  .2518000000000E-13  .2050000000000E-13  .1400000000000E-13  .9900000000000E-14                                                  
  .7230000000000E-14  .5350000000000E-14  .4150000000000E-14                                                                      
  .1250000000000E+03  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07                                                  
  .8567000000000E-08  .3952000000000E-08  .2111000000000E-08  .1226000000000E-08                                                  
  .7572000000000E-09  .4864000000000E-09  .3255000000000E-09  .2243000000000E-09                                                  
  .1567000000000E-09  .1118000000000E-09  .8115000000000E-10  .5987000000000E-10                                                  
  .4479000000000E-10  .3394000000000E-10  .2600000000000E-10  .2011000000000E-10                                                  
  .1570000000000E-10  .1231000000000E-10  .7675000000000E-11  .4894000000000E-11                                                  
  .3178000000000E-11  .2094000000000E-11  .1397000000000E-11  .9625000000000E-12                                                  
  .6552000000000E-12  .4497000000000E-12  .3109000000000E-12  .2166000000000E-12                                                  
  .1520000000000E-12  .1076000000000E-12  .7685000000000E-13  .5545000000000E-13                                                  
  .4047000000000E-13  .2992000000000E-13  .2244000000000E-13  .1710000000000E-13                                                  
  .1325000000000E-13  .1045000000000E-13  .8397000000000E-14  .6867000000000E-14                                                  
  .5713000000000E-14  .4830000000000E-14  .4143000000000E-14  .3150000000000E-14                                                  
  .2520000000000E-14  .2080000000000E-14  .1765000000000E-14  .1510000000000E-14                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .8920000000000E-08                                                  
  .4113000000000E-08  .2202000000000E-08  .1314000000000E-08  .8411000000000E-09                                                  
  .5672000000000E-09  .3989000000000E-09  .2889000000000E-09  .2159000000000E-09                                                  
  .1644000000000E-09  .1272000000000E-09  .9978000000000E-10  .7913000000000E-10                                                  
  .6336000000000E-10  .5116000000000E-10  .4163000000000E-10  .3409000000000E-10                                                  
  .2809000000000E-10  .1953000000000E-10  .1385000000000E-10  .9976000000000E-11                                                  
  .7282000000000E-11  .5376000000000E-11  .4033000000000E-11  .3034000000000E-11                                                  
  .2299000000000E-11  .1754000000000E-11  .1346000000000E-11  .1038000000000E-11                                                  
  .8043000000000E-12  .6260000000000E-12  .4892000000000E-12  .3838000000000E-12                                                  
  .3022000000000E-12  .2388000000000E-12  .1894000000000E-12  .1507000000000E-12                                                  
  .1204000000000E-12  .9658000000000E-13  .7777000000000E-13  .6289000000000E-13                                                  
  .5109000000000E-13  .4170000000000E-13  .2910000000000E-13  .2075000000000E-13                                                  
  .1500000000000E-13  .1110000000000E-13  .8400000000000E-14                                                                      
  .1500000000000E+03  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07                                                  
  .8377000000000E-08  .3899000000000E-08  .2122000000000E-08  .1263000000000E-08                                                  
  .8008000000000E-09  .5283000000000E-09  .3617000000000E-09  .2557000000000E-09                                                  
  .1839000000000E-09  .1341000000000E-09  .9949000000000E-10  .7488000000000E-10                                                  
  .5709000000000E-10  .4403000000000E-10  .3430000000000E-10  .2697000000000E-10                                                  
  .2139000000000E-10  .1708000000000E-10  .1099000000000E-10  .7214000000000E-11                                                  
  .4824000000000E-11  .3274000000000E-11  .2249000000000E-11  .1558000000000E-11                                                  
  .1091000000000E-11  .7701000000000E-12  .5474000000000E-12  .3916000000000E-12                                                  
  .2819000000000E-12  .2042000000000E-12  .1488000000000E-12  .1092000000000E-12                                                  
  .8070000000000E-13  .6012000000000E-13  .4519000000000E-13  .3430000000000E-13                                                  
  .2632000000000E-13  .2043000000000E-13  .1607000000000E-13  .1281000000000E-13                                                  
  .1036000000000E-13  .8496000000000E-14  .7069000000000E-14  .4680000000000E-14                                                  
  .3200000000000E-14  .2210000000000E-14  .1560000000000E-14  .1150000000000E-14                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .8710000000000E-08                                                  
  .4059000000000E-08  .2215000000000E-08  .1344000000000E-08  .8758000000000E-09                                                  
  .6010000000000E-09  .4297000000000E-09  .3162000000000E-09  .2396000000000E-09                                                  
  .1853000000000E-09  .1455000000000E-09  .1157000000000E-09  .9308000000000E-10                                                  
  .7555000000000E-10  .6182000000000E-10  .5095000000000E-10  .4226000000000E-10                                                  
  .3526000000000E-10  .2511000000000E-10  .1819000000000E-10  .1337000000000E-10                                                  
  .9955000000000E-11  .7492000000000E-11  .5684000000000E-11  .4355000000000E-11                                                  
  .3362000000000E-11  .2612000000000E-11  .2042000000000E-11  .1605000000000E-11                                                  
  .1267000000000E-11  .1005000000000E-11  .7997000000000E-12  .6390000000000E-12                                                  
  .5123000000000E-12  .4121000000000E-12  .3325000000000E-12  .2691000000000E-12                                                  
  .2185000000000E-12  .1779000000000E-12  .1452000000000E-12  .1190000000000E-12                                                  
  .9776000000000E-13  .8059000000000E-13  .5741000000000E-13  .4210000000000E-13                                                  
  .3130000000000E-13  .2360000000000E-13  .1810000000000E-13                                                                      
  .1750000000000E+03  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07                                                  
  .8239000000000E-08  .3858000000000E-08  .2123000000000E-08  .1283000000000E-08                                                  
  .8246000000000E-09  .5538000000000E-09  .3848000000000E-09  .2760000000000E-09                                                  
  .2019000000000E-09  .1495000000000E-09  .1124000000000E-09  .8579000000000E-10                                                  
  .6626000000000E-10  .5174000000000E-10  .4079000000000E-10  .3244000000000E-10                                                  
  .2600000000000E-10  .2087000000000E-10  .1368000000000E-10  .9157000000000E-11                                                  
  .6238000000000E-11  .4313000000000E-11  .3019000000000E-11  .2134000000000E-11                                                  
  .1523000000000E-11  .1096000000000E-11  .7934000000000E-12  .5782000000000E-12                                                  
  .4237000000000E-12  .3122000000000E-12  .2313000000000E-12  .1723000000000E-12                                                  
  .1290000000000E-12  .9724000000000E-13  .7374000000000E-13  .5631000000000E-13                                                  
  .4334000000000E-13  .3363000000000E-13  .2634000000000E-13  .2084000000000E-13                                                  
  .1666000000000E-13  .1347000000000E-13  .1103000000000E-13  .7302000000000E-14                                                  
  .4993000000000E-14  .3448000000000E-14  .2434000000000E-14  .1794000000000E-14                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .8577000000000E-08                                                  
  .4021000000000E-08  .2218000000000E-08  .1363000000000E-08  .8997000000000E-09                                                  
  .6251000000000E-09  .4514000000000E-09  .3362000000000E-09  .2569000000000E-09                                                  
  .2008000000000E-09  .1593000000000E-09  .1280000000000E-09  .1040000000000E-09                                                  
  .8522000000000E-10  .7041000000000E-10  .5858000000000E-10  .4904000000000E-10                                                  
  .4131000000000E-10  .2991000000000E-10  .2201000000000E-10  .1643000000000E-10                                                  
  .1241000000000E-10  .9475000000000E-11  .7293000000000E-11  .5665000000000E-11                                                  
  .4433000000000E-11  .3491000000000E-11  .2766000000000E-11  .2203000000000E-11                                                  
  .1763000000000E-11  .1417000000000E-11  .1143000000000E-11  .9258000000000E-12                                                  
  .7523000000000E-12  .6133000000000E-12  .5014000000000E-12  .4111000000000E-12                                                  
  .3380000000000E-12  .2787000000000E-12  .2303000000000E-12  .1908000000000E-12                                                  
  .1585000000000E-12  .1320000000000E-12  .9403000000000E-13  .6895000000000E-13                                                  
  .5126000000000E-13  .3865000000000E-13  .2964000000000E-13                                                                      
  .2000000000000E+03  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07                                                  
  .8068000000000E-08  .3811000000000E-08  .2130000000000E-08  .1313000000000E-08                                                  
  .8568000000000E-09  .5937000000000E-09  .4238000000000E-09  .3100000000000E-09                                                  
  .2297000000000E-09  .1732000000000E-09  .1326000000000E-09  .1029000000000E-09                                                  
  .8073000000000E-10  .6398000000000E-10  .5117000000000E-10  .4124000000000E-10                                                  
  .3349000000000E-10  .2735000000000E-10  .1838000000000E-10  .1260000000000E-10                                                  
  .8778000000000E-11  .6205000000000E-11  .4441000000000E-11  .3210000000000E-11                                                  
  .2343000000000E-11  .1723000000000E-11  .1276000000000E-11  .9506000000000E-12                                                  
  .7122000000000E-12  .5362000000000E-12  .4057000000000E-12  .3083000000000E-12                                                  
  .2354000000000E-12  .1805000000000E-12  .1390000000000E-12  .1076000000000E-12                                                  
  .8372000000000E-13  .6549000000000E-13  .5153000000000E-13  .4080000000000E-13                                                  
  .3253000000000E-13  .2613000000000E-13  .2116000000000E-13  .1400000000000E-13                                                  
  .9570000000000E-14  .6610000000000E-14  .4660000000000E-14  .3450000000000E-14                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .8381000000000E-08                                                  
  .3964000000000E-08  .2222000000000E-08  .1386000000000E-08  .9278000000000E-09                                                  
  .6531000000000E-09  .4772000000000E-09  .3599000000000E-09  .2778000000000E-09                                                  
  .2194000000000E-09  .1759000000000E-09  .1428000000000E-09  .1171000000000E-09                                                  
  .9689000000000E-10  .8080000000000E-10  .6784000000000E-10  .5735000000000E-10                                                  
  .4885000000000E-10  .3595000000000E-10  .2687000000000E-10  .2035000000000E-10                                                  
  .1560000000000E-10  .1207000000000E-10  .9417000000000E-11  .7411000000000E-11                                                  
  .5874000000000E-11  .4686000000000E-11  .3760000000000E-11  .3033000000000E-11                                                  
  .2458000000000E-11  .2001000000000E-11  .1635000000000E-11  .1341000000000E-11                                                  
  .1104000000000E-11  .9114000000000E-12  .7547000000000E-12  .6267000000000E-12                                                  
  .5218000000000E-12  .4355000000000E-12  .3643000000000E-12  .3055000000000E-12                                                  
  .2567000000000E-12  .2162000000000E-12  .1540000000000E-12  .1130000000000E-12                                                  
  .8400000000000E-13  .6350000000000E-13  .4880000000000E-13                                                                      
  .2250000000000E+03  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07                                                  
  .7956000000000E-08  .3777000000000E-08  .2128000000000E-08  .1324000000000E-08                                                  
  .8782000000000E-09  .6119000000000E-09  .4380000000000E-09  .3230000000000E-09                                                  
  .2441000000000E-09  .1868000000000E-09  .1445000000000E-09  .1133000000000E-09                                                  
  .8976000000000E-10  .7182000000000E-10  .5795000000000E-10  .4713000000000E-10                                                  
  .3850000000000E-10  .3154000000000E-10  .2152000000000E-10  .1496000000000E-10                                                  
  .1057000000000E-10  .7569000000000E-11  .5487000000000E-11  .4014000000000E-11                                                  
  .2967000000000E-11  .2210000000000E-11  .1657000000000E-11  .1251000000000E-11                                                  
  .9489000000000E-12  .7236000000000E-12  .5543000000000E-12  .4264000000000E-12                                                  
  .3294000000000E-12  .2555000000000E-12  .1989000000000E-12  .1555000000000E-12                                                  
  .1221000000000E-12  .9631000000000E-13  .7630000000000E-13  .6074000000000E-13                                                  
  .4862000000000E-13  .3913000000000E-13  .3169000000000E-13  .2130000000000E-13                                                  
  .1440000000000E-13  .9980000000000E-14  .7060000000000E-14  .5090000000000E-14                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .8262000000000E-08                                                  
  .3929000000000E-08  .2221000000000E-08  .1397000000000E-08  .9448000000000E-09                                                  
  .6705000000000E-09  .4938000000000E-09  .3751000000000E-09  .2913000000000E-09                                                  
  .2317000000000E-09  .1870000000000E-09  .1528000000000E-09  .1262000000000E-09                                                  
  .1051000000000E-09  .8820000000000E-10  .7452000000000E-10  .6347000000000E-10                                                  
  .5439000000000E-10  .4048000000000E-10  .3059000000000E-10  .2342000000000E-10                                                  
  .1813000000000E-10  .1417000000000E-10  .1116000000000E-10  .8863000000000E-11                                                  
  .7090000000000E-11  .5707000000000E-11  .4620000000000E-11  .3759000000000E-11                                                  
  .3074000000000E-11  .2524000000000E-11  .2081000000000E-11  .1722000000000E-11                                                  
  .1430000000000E-11  .1191000000000E-11  .9950000000000E-12  .8335000000000E-12                                                  
  .7000000000000E-12  .5893000000000E-12  .4973000000000E-12  .4206000000000E-12                                                  
  .3564000000000E-12  .3027000000000E-12  .2200000000000E-12  .1620000000000E-12                                                  
  .1200000000000E-12  .8910000000000E-13  .6700000000000E-13                                                                      
  .2500000000000E+03  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07                                                  
  .7832000000000E-08  .3742000000000E-08  .2130000000000E-08  .1340000000000E-08                                                  
  .9004000000000E-09  .6350000000000E-09  .4612000000000E-09  .3440000000000E-09                                                  
  .2627000000000E-09  .2040000000000E-09  .1579700000000E-09  .1266000000000E-09                                                  
  .1014000000000E-09  .8196000000000E-10  .6679000000000E-10  .5482000000000E-10                                                  
  .4508000000000E-10  .3727000000000E-10  .2586000000000E-10  .1827000000000E-10                                                  
  .1310000000000E-10  .9519000000000E-11  .6997000000000E-11  .5191000000000E-11                                                  
  .3889000000000E-11  .2936000000000E-11  .2232000000000E-11  .1708000000000E-11                                                  
  .1314000000000E-11  .1015000000000E-11  .7885000000000E-12  .6149000000000E-12                                                  
  .4813000000000E-12  .3782000000000E-12  .2982000000000E-12  .2360000000000E-12                                                  
  .1874000000000E-12  .1494000000000E-12  .1195000000000E-12  .9595000000000E-13                                                  
  .7735000000000E-13  .6262000000000E-13  .5092000000000E-13  .3300000000000E-13                                                  
  .2250000000000E-13  .1580000000000E-13  .1150000000000E-13  .8800000000000E-14                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .8121000000000E-08                                                  
  .3885000000000E-08  .2220000000000E-08  .1410000000000E-08  .9624000000000E-09                                                  
  .6889000000000E-09  .5119000000000E-09  .3904000000000E-09  .3064000000000E-09                                                  
  .2451000000000E-09  .1991000000000E-09  .1638000000000E-09  .1360000000000E-09                                                  
  .1140000000000E-09  .9627000000000E-10  .8195000000000E-10  .7025000000000E-10                                                  
  .6053000000000E-10  .4554000000000E-10  .3477000000000E-10  .2689000000000E-10                                                  
  .2101000000000E-10  .1658000000000E-10  .1317000000000E-10  .1056000000000E-10                                                  
  .8518000000000E-11  .6915000000000E-11  .5645000000000E-11  .4631000000000E-11                                                  
  .3818000000000E-11  .3161000000000E-11  .2627000000000E-11  .2192000000000E-11                                                  
  .1835000000000E-11  .1541000000000E-11  .1298000000000E-11  .1096000000000E-11                                                  
  .9281000000000E-12  .7878000000000E-12  .6702000000000E-12  .5714000000000E-12                                                  
  .4881000000000E-12  .4179000000000E-12  .3200000000000E-12  .2290000000000E-12                                                  
  .1700000000000E-12  .1270000000000E-12  .9610000000000E-13                                                                      
  .2750000000000E+03  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07                                                  
  .7717000000000E-08  .3710000000000E-08  .2132000000000E-08  .1355000000000E-08                                                  
  .9207000000000E-09  .6563000000000E-09  .4831000000000E-09  .3644000000000E-09                                                  
  .2813000000000E-09  .2210000000000E-09  .1750000000000E-09  .1402000000000E-09                                                  
  .1135000000000E-09  .9274000000000E-10  .7613000000000E-10  .6279000000000E-10                                                  
  .5210000000000E-10  .4346000000000E-10  .3067000000000E-10  .2201000000000E-10                                                  
  .1602000000000E-10  .1181000000000E-10  .8804000000000E-11  .6620000000000E-11                                                  
  .5025000000000E-11  .3844000000000E-11  .2961000000000E-11  .2295000000000E-11                                                  
  .1788000000000E-11  .1400000000000E-11  .1102000000000E-11  .8702000000000E-12                                                  
  .6900000000000E-12  .5491000000000E-12  .4384000000000E-12  .3512000000000E-12                                                  
  .2822000000000E-12  .2275000000000E-12  .1840000000000E-12  .1492000000000E-12                                                  
  .1214000000000E-12  .9912000000000E-13  .8119000000000E-13  .5262000000000E-13                                                  
  .3588000000000E-13  .2520000000000E-13  .1834000000000E-13  .1403000000000E-13                                                  
  .4974000000000E-06  .7800000000000E-07  .2490000000000E-07  .7984000000000E-08                                                  
  .3841000000000E-08  .2215000000000E-08  .1420000000000E-08  .9775000000000E-09                                                  
  .7052000000000E-09  .5280000000000E-09  .4064000000000E-09  .3201000000000E-09                                                  
  .2574000000000E-09  .2102000000000E-09  .1737000000000E-09  .1451000000000E-09                                                  
  .1222000000000E-09  .1038000000000E-09  .8891000000000E-10  .7656000000000E-10                                                  
  .6625000000000E-10  .5026000000000E-10  .3869000000000E-10  .3015000000000E-10                                                  
  .2375000000000E-10  .1887000000000E-10  .1511000000000E-10  .1219000000000E-10                                                  
  .9906000000000E-11  .8091000000000E-11  .6654000000000E-11  .5497000000000E-11                                                  
  .4561000000000E-11  .3801000000000E-11  .3180000000000E-11  .2671000000000E-11                                                  
  .2251000000000E-11  .1902000000000E-11  .1613000000000E-11  .1371000000000E-11                                                  
  .1169000000000E-11  .9984000000000E-12  .8550000000000E-12  .7338000000000E-12                                                  
  .6310000000000E-12  .5437000000000E-12  .4163000000000E-12  .2979000000000E-12                                                  
  .2211000000000E-12  .1652000000000E-12  .1250000000000E-12                                                                      
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
                                                                                                                                  
